Date,GOOGL,NFLX,VZ,AMZN,HD,BKNG,WMT,COST,PG,XOM,CVX,SLB,JPM,BRK.B,GS,LLY,UNH,JNJ,BA,GE,CAT,NVDA,MU,MSFT,FCX,NEM,LIN,AMT,WELL,EQIX,NEE,DUK,SO
2017-09-21 04:00:00,47.022216796875,18.878000259399418,30.91490173339844,48.23249816894531,130.4139862060547,1836.3033447265625,23.34226417541504,144.05575561523438,73.87012481689453,54.89806365966797,81.69669342041016,53.70491027832031,75.56546020507812,183.16000366210935,193.2269592285156,73.48973846435547,171.1810760498047,104.72932434082033,242.6996154785156,110.96964263916016,103.91000366210938,4.4658308029174805,35.037269592285156,67.91173553466797,12.64924144744873,29.62925148010254,121.56654357910156,112.4448471069336,53.79755401611328,381.25738525390625,29.88678550720215,60.79315185546875,35.069480895996094
2017-09-22 04:00:00,46.80931854248047,18.73500061035156,31.521329879760746,47.755001068115234,131.05299377441406,1832.1512451171875,23.20223045349121,143.88624572753906,73.55118560791016,54.91868209838867,82.27190399169922,54.264915466308594,75.40644073486328,181.86000061035156,193.00975036621097,74.0012435913086,169.2694091796875,104.44317626953124,243.08827209472656,111.50765991210938,103.6102294921875,4.422346591949463,35.193382263183594,68.09476470947266,12.721624374389648,29.993377685546875,120.7155532836914,111.13811492919922,52.87360382080078,377.0653381347656,29.801267623901367,60.14352035522461,34.749176025390625
2017-09-25 04:00:00,46.36368560791016,17.854999542236328,31.521329879760746,46.989498138427734,131.97874450683594,1800.0955810546875,23.091367721557617,144.81410217285156,73.9339370727539,55.647090911865234,82.76290130615234,54.93534851074219,74.84185028076172,182.52000427246097,192.3664093017578,74.64503479003906,168.1469268798828,104.2682876586914,241.0692138671875,112.58377075195312,103.51863861083984,4.224701881408691,34.022544860839844,67.04237365722656,12.5678071975708,30.57916259765625,120.8032455444336,110.82347869873048,53.13439178466797,373.2662658691406,29.894933700561523,60.77885437011719,34.898651123046875
2017-09-26 04:00:00,46.52000427246094,17.937999725341797,31.274967193603516,46.93000030517578,132.10983276367188,1796.5240478515625,23.161388397216797,146.36627197265625,73.87810516357422,55.585243225097656,82.43321990966797,54.28068161010742,74.50787353515625,181.86000061035156,192.09909057617188,74.27462768554688,168.97999572753906,104.08547973632812,240.48150634765625,111.77668762207033,103.67684936523438,4.24841833114624,33.34931945800781,67.04237365722656,12.658285140991213,30.056711196899418,121.44371032714844,110.04109954833984,53.506961822509766,370.88427734375,30.074115753173828,60.5504264831543,34.727821350097656
2017-09-27 04:00:00,47.63507843017578,18.19700050354004,31.274967193603516,47.54349899291992,131.8312530517578,1789.705810546875,23.13221740722656,146.6785125732422,72.45873260498047,55.95631408691406,82.38411712646484,54.48576736450195,75.68473815917969,183.27000427246097,196.1258850097656,74.65385437011719,170.5496826171875,103.13951873779295,241.9792022705078,109.2658462524414,103.6851806640625,4.341558933258057,36.1885986328125,67.58232879638672,12.667333602905272,29.455087661743164,121.68933868408205,108.68597412109376,52.09123992919922,377.2959289550781,29.77887535095215,59.92221450805664,34.535640716552734
2017-09-28 04:00:00,47.87874603271485,18.06999969482422,31.2117977142334,47.81999969482422,133.01097106933594,1782.5233154296875,23.03302001953125,146.21463012695312,72.47469329833984,56.47854995727539,82.50337219238281,54.548866271972656,75.84378051757812,183.2100067138672,196.7190399169922,74.96249389648438,171.96148681640625,102.9169464111328,241.02182006835935,108.68299102783205,104.27639770507812,4.340322971343994,37.037445068359375,67.6006088256836,13.047354698181152,29.779653549194336,123.75101470947266,110.3233413696289,52.5904541015625,377.1166687011719,29.92955017089844,60.150672912597656,34.83458709716797
2017-09-29 04:00:00,48.320899963378906,18.135000228881836,31.2623348236084,48.067501068115234,133.99404907226562,1801.3450927734375,22.796710968017575,146.56251525878906,72.54646301269531,56.334259033203125,82.41915893554688,55.0221061706543,75.94712829589844,183.32000732421875,198.1559906005859,75.4387435913086,171.74227905273438,103.34618377685548,240.9649658203125,108.41397094726562,103.84339141845705,4.416665077209473,38.37416076660156,68.16796875,12.703527450561523,29.692583084106445,122.59294128417967,110.79348754882812,52.36693572998047,381.0267639160156,29.8399600982666,59.907936096191406,34.976951599121094
2017-10-02 04:00:00,48.010746002197266,17.701000213623047,31.18021774291992,47.95949935913086,134.37094116210938,1827.566162109375,22.88714599609375,147.9898681640625,73.17640686035156,56.0937385559082,82.37007141113281,54.67505645751953,77.00472259521484,185.41000366210935,201.04656982421875,76.153076171875,173.13653564453125,104.30802917480467,242.65220642089844,110.1625747680664,103.85172271728516,4.422346591949463,39.037635803222656,68.2778091430664,12.974969863891602,29.98546600341797,123.8650360107422,110.12882995605467,51.82299041748047,379.4729919433594,29.87864875793457,60.22202682495117,34.976951599121094
2017-10-03 04:00:00,48.23952102661133,17.91900062561035,31.48974609375,47.85499954223633,135.31304931640625,1837.5823974609375,23.11178970336914,147.267333984375,73.45549774169922,56.18307876586914,82.64362335205078,54.46998596191406,77.41027069091797,185.6699981689453,201.85691833496097,76.24130249023438,174.18011474609375,105.00757598876952,242.1498107910156,111.1938247680664,104.509521484375,4.431488513946533,39.38887405395508,67.9574966430664,13.246413230895996,30.262521743774418,125.00550079345705,110.77729034423828,51.74103546142578,377.6629638671875,29.909183502197266,59.85797500610352,34.727821350097656
2017-10-04 04:00:00,47.97650146484375,18.44499969482422,31.521329879760746,48.272499084472656,135.41134643554688,1858.2933349609375,23.07386016845703,147.38330078125,73.6947021484375,56.20367813110352,82.47531127929688,54.28068161010742,76.62306213378906,185.8300018310547,200.76251220703125,76.6910629272461,175.80235290527344,105.63555145263672,242.43418884277344,109.75906372070312,105.5337371826172,4.468545913696289,38.598575592041016,68.35100555419922,13.146883964538574,30.143787384033203,124.88265991210938,112.54441833496094,51.137489318847656,378.1837768554687,30.251258850097656,60.30057144165039,34.948482513427734
2017-10-05 04:00:00,48.890098571777344,19.43899917602539,31.439208984375,49.04249954223633,136.09127807617188,1878.8668212890625,23.167219161987305,149.0426025390625,73.38373565673828,56.36170959472656,83.17676544189453,54.320125579833984,77.65481567382812,187.1199951171875,205.56625366210935,77.29957580566406,173.53990173339844,105.87400817871094,245.401123046875,110.02806854248048,105.25062561035156,4.466076850891113,38.413185119628906,69.52236938476562,13.345941543579102,30.040884017944336,124.88265991210938,112.8767547607422,51.05550765991211,380.2755126953125,30.086320877075195,60.17207717895508,35.1335334777832
2017-10-06 04:00:00,49.30943298339844,19.802000045776367,31.20268440246582,49.479000091552734,135.87010192871094,1887.1217041015625,23.047605514526367,140.13941955566406,73.6229476928711,56.14870834350586,82.08952331542969,53.90209197998047,77.51882934570312,187.42999267578125,205.53285217285156,76.79691314697266,173.6802520751953,105.8978500366211,245.1072540283203,109.35553741455078,105.69194793701172,4.4791693687438965,38.70588684082031,69.54983520507812,12.965922355651855,30.127958297729492,124.54056549072266,112.76329040527344,50.9288444519043,383.186767578125,30.027286529541016,60.42193603515625,35.29726028442383
2017-10-09 04:00:00,49.243438720703125,19.687000274658203,31.356107711791992,49.54949951171875,135.7554168701172,1895.9080810546875,23.493972778320312,137.92710876464844,73.45549774169922,56.36860656738281,82.56649017333984,53.89421081542969,77.1109390258789,187.5,202.84275817871097,76.77043151855469,172.1368865966797,106.0806884765625,244.92718505859375,105.05125427246094,105.65029907226562,4.580217361450195,39.96455001831055,69.81522369384766,12.956872940063477,30.302104949951172,123.5843276977539,111.81486511230467,50.85435104370117,385.3126525878906,30.114843368530273,60.5504264831543,35.3399658203125
2017-10-10 04:00:00,49.01961517333984,19.507999420166016,31.413633346557617,49.36000061035156,135.3048553466797,1885.793701171875,24.54424285888672,139.94326782226562,73.05680084228516,56.526668548583984,83.33104705810547,53.89421081542969,77.68678283691406,188.0,202.6756591796875,75.98552703857422,170.71630859375,106.43840789794922,247.3347930908203,104.73741149902344,106.74111938476562,4.6676764488220215,40.95975875854492,69.81522369384766,13.03830623626709,30.00129508972168,123.36493682861328,111.1258316040039,50.675498962402344,385.7992248535156,30.34492301940918,61.24287414550781,35.759918212890625
2017-10-11 04:00:00,49.905426025390625,19.4950008392334,31.23464012145996,49.75,135.37855529785156,1889.2862548828125,25.01103401184082,140.83534240722656,72.92922973632812,56.760276794433594,83.70283508300781,53.428855895996094,77.45487213134766,187.4600067138672,202.5085906982422,75.8973159790039,171.2248992919922,108.62438201904295,247.8182373046875,103.43717193603516,107.08251953125,4.717335224151611,40.59873962402344,69.93416595458984,13.056403160095217,30.143787384033203,123.85626983642578,111.8067398071289,50.62335968017578,391.8437194824219,30.515962600708008,61.67122650146485,35.93074035644531
2017-10-12 04:00:00,49.905426025390625,19.586000442504883,30.90861701965332,50.04650115966797,134.83786010742188,1888.056396484375,25.118974685668945,140.25543212890625,73.47941589355469,56.64348602294922,83.56954956054688,53.07392501831055,76.77501678466797,186.3000030517578,200.33648681640625,76.22364807128906,169.17294311523438,108.76750183105467,248.2637634277344,103.34748840332033,108.23992156982422,4.719559192657471,39.593780517578125,70.5748062133789,13.128788948059082,30.389171600341797,124.4615707397461,113.50902557373048,50.675498962402344,396.7357482910156,30.684972763061523,62.08523178100586,36.11579895019531
2017-10-13 04:00:00,50.01559829711914,19.948999404907227,30.595369338989254,50.14699935913086,134.73953247070312,1898.0037841796875,25.27068328857422,142.60162353515625,74.18910217285156,56.62975311279297,83.58358764648438,52.97926712036133,76.67102813720703,187.3699951171875,199.2754364013672,76.32946014404297,168.8221893310547,108.44952392578124,247.1547393798828,103.03359985351562,108.83948516845705,4.807511329650879,39.41814804077149,70.91336822509766,13.345941543579102,30.5474853515625,124.75988006591795,113.46039581298828,50.81707763671875,395.1306457519531,30.6544189453125,61.956764221191406,36.25815963745117
2017-10-16 04:00:00,50.08903884887695,20.26799964904785,30.74239730834961,50.31700134277344,134.5347900390625,1904.3892822265625,25.013946533203125,141.67385864257812,74.2688217163086,56.90461349487305,84.26396179199219,52.68744659423828,78.2546615600586,187.9600067138672,202.5169219970703,75.80034637451172,169.41847229003906,108.20308685302734,246.21632385253903,104.73741149902344,109.47229766845705,4.890028476715088,40.48166275024414,71.0597915649414,13.816442489624023,30.072532653808594,123.95270538330078,113.15235900878906,50.7202262878418,393.875732421875,30.8519287109375,62.199485778808594,36.4005012512207
2017-10-17 04:00:00,50.17092514038086,19.947999954223633,30.940576553344727,50.45650100708008,133.822021484375,1903.3856201171875,25.083967208862305,141.2902374267578,73.99769592285156,57.007686614990234,84.32710266113281,52.450828552246094,78.0787124633789,187.38999938964844,197.23699951171875,75.8973159790039,178.79257202148438,111.91532135009766,245.14517211914065,103.97515869140624,108.69790649414062,4.8855814933776855,39.408390045166016,71.0048828125,13.508806228637695,30.357500076293945,124.08431243896484,112.77946472167967,50.80963516235352,394.0719299316406,31.086095809936523,62.47073745727539,36.4005012512207
2017-10-18 04:00:00,50.25727081298828,19.554000854492188,31.10039520263672,49.849998474121094,133.90390014648438,1910.607666015625,25.153982162475582,140.54981994628906,73.97380065917969,56.87025451660156,82.87511444091797,51.985477447509766,78.37464141845703,187.8500061035156,202.199462890625,75.60631561279297,179.96766662597656,111.82789611816406,246.4912109375,103.6613540649414,109.3224105834961,4.881381034851074,40.63777923583984,71.023193359375,13.418323516845703,29.969636917114254,122.73330688476562,111.44198608398438,50.8990364074707,402.3106689453125,31.059616088867188,62.13520812988281,36.493045806884766
2017-10-19 04:00:00,49.71635437011719,19.51300048828125,31.458385467529297,49.33050155639648,133.7318572998047,1896.822998046875,25.206499099731445,141.36163330078125,73.58013916015625,56.85651016235352,82.91017150878906,50.87335205078125,78.47063446044922,187.2100067138672,200.49513244628903,76.16192626953125,178.23138427734375,112.90896606445312,245.54330444335935,105.72380828857422,109.5389175415039,4.8868184089660645,40.30603790283203,71.2977294921875,13.40023136138916,29.95380210876465,123.18074798583984,112.17964935302734,50.80217742919922,401.7301025390625,31.330427169799805,62.71345520019531,37.01263427734375
2017-10-20 04:00:00,49.87664794921875,19.416000366210938,31.662946701049805,49.14550018310547,133.88755798339844,1910.8436279296875,25.50990867614746,143.4224090576172,70.89689636230469,57.11075592041016,83.21881866455078,49.808563232421875,79.59040069580078,189.0399932861328,204.4551239013672,76.9291763305664,181.9494781494141,113.19513702392578,250.955810546875,106.84471893310548,110.03311920166016,4.864582538604736,40.49142837524414,72.121337890625,13.418323516845703,29.914220809936523,125.57576751708984,112.7308578491211,50.79472351074219,400.2018737792969,31.38947868347168,62.77055740356445,37.1621208190918
2017-10-23 04:00:00,48.907466888427734,19.246999740600582,31.317750930786133,48.314998626708984,134.96078491210938,1903.4053955078125,25.8629207611084,144.55535888671875,70.13371276855469,57.2000732421875,83.42225646972656,48.83053970336914,79.45442962646484,189.38999938964844,202.2829742431641,76.88507080078125,181.5285491943359,114.16490936279295,248.6524353027344,100.0744400024414,110.30116271972656,4.857664585113525,40.54996490478515,72.13965606689453,13.40023136138916,29.58175277709961,124.9616470336914,112.47145080566406,50.28803634643555,391.70709228515625,31.43427848815918,62.49214172363281,37.154998779296875
2017-10-24 04:00:00,49.053863525390625,19.60199928283691,31.28577995300293,48.79499816894531,136.017578125,1901.1815185546875,25.66745376586914,144.7783660888672,69.87661743164062,57.358150482177734,83.63268280029297,49.24856948852539,80.7181396484375,189.77999877929688,204.5469970703125,75.11246490478516,182.52825927734375,112.59098815917967,252.14064025878903,98.14647674560548,115.79613494873048,4.908558368682861,40.588993072509766,72.16708374023438,13.780251502990724,29.391773223876953,125.40904998779295,111.88780212402344,49.8111686706543,395.2587585449219,31.401697158813477,62.81339263916016,37.275997161865234
2017-10-25 04:00:00,49.20125198364258,19.37700080871582,31.0939998626709,48.64550018310547,136.0503387451172,1897.7576904296875,25.813316345214844,144.6802215576172,69.78021240234375,57.152000427246094,83.07854461669922,50.03728866577149,80.79810333251953,188.7100067138672,201.93215942382812,74.83020782470703,182.01087951660156,113.16331481933594,244.9556427001953,96.3978500366211,114.6234130859375,4.784534454345703,40.062103271484375,71.95662689208984,13.300703048706056,29.090967178344727,125.9968032836914,111.32039642333984,49.326847076416016,390.9558410644531,31.328384399414062,62.64208221435547,37.1621208190918
2017-10-26 04:00:00,49.19926452636719,19.520999908447266,31.25382423400879,48.62149810791016,137.34471130371094,1908.0692138671875,25.854164123535156,144.93006896972656,70.29438781738281,57.358150482177734,83.07854461669922,49.982086181640625,81.3740005493164,188.61000061035156,201.94041442871097,74.22172546386719,183.4051055908203,112.72615051269533,245.76129150390625,95.5908203125,114.70720672607422,4.83468770980835,39.61329650878906,72.07559967041016,13.29165267944336,28.34687614440918,131.24307250976562,112.228271484375,48.99900436401367,387.7713317871094,31.232694625854492,62.36365509033203,37.05535507202149
2017-10-27 04:00:00,51.295921325683594,19.95400047302246,31.241025924682617,55.04750061035156,137.09072875976562,1860.4779052734375,25.72287940979004,144.858642578125,69.92484283447266,57.52303695678711,79.6414794921875,50.12405014038086,81.39797973632812,188.58999633789065,201.93215942382812,73.9571304321289,186.43051147460935,112.70228576660156,243.09771728515625,93.2145004272461,115.43595123291016,4.987122535705566,39.857208251953125,76.69699096679688,12.784960746765137,28.33895492553711,129.9622039794922,112.69841766357422,50.04216766357422,389.7435302734375,31.73154067993164,62.78483581542969,37.07670974731445
2017-10-30 04:00:00,51.26912689208984,19.836999893188477,30.576200485229492,55.54249954223633,135.42767333984375,1849.4677734375,25.366958618164062,142.94065856933594,69.30623626708984,57.4062385559082,80.23770904541016,50.56575012207031,81.11006164550781,187.8500061035156,201.2470245361328,72.8900146484375,183.6156005859375,111.28734588623048,245.7423553466797,91.51071166992188,114.33024597167967,5.036040782928467,40.63777923583984,76.77021026611328,12.613046646118164,28.679340362548828,129.35687255859375,115.81114196777344,50.07941055297851,392.4926452636719,31.633817672729492,62.8990364074707,37.07670974731445
2017-10-31 04:00:00,51.26466369628906,19.64299964904785,30.601768493652344,55.26399993896485,135.81271362304688,1881.1790771484375,25.471982955932617,143.6989288330078,69.36251068115234,57.27566909790039,81.28987884521484,50.47898864746094,80.47016143798828,186.94000244140625,202.575439453125,72.26387786865234,184.3434600830078,110.818359375,244.53854370117188,90.38980865478516,113.75227355957033,5.109415531158447,43.23312759399414,76.12046813964844,12.64924144744873,28.62392807006836,128.19009399414062,116.45964050292967,49.89314270019531,395.7112426757813,31.574764251708984,63.04182434082031,37.154998779296875
2017-11-01 04:00:00,51.73907470703125,19.799999237060547,30.576200485229492,55.18399810791016,135.48509216308594,1882.2613525390625,25.655778884887695,145.1352081298828,69.8043441772461,57.63301086425781,81.29689025878906,50.6998291015625,80.7181396484375,187.1699981689453,204.0624084472656,73.1016616821289,183.7383728027344,111.2714614868164,245.0314483642578,89.7621078491211,114.16271209716795,5.119052886962891,43.30142974853515,76.12046813964844,13.011165618896484,28.251874923706055,129.76919555664062,114.14128875732422,49.93783187866211,398.7505187988281,31.23065948486328,62.72060012817383,37.0695915222168
2017-11-02 04:00:00,51.7574348449707,19.93199920654297,30.33966636657715,54.71099853515625,133.29774475097656,1880.372314453125,25.906675338745117,147.1513671875,69.49905395507812,57.39937210083008,80.89706420898438,49.88744354248047,81.25401306152344,188.61000061035156,206.25131225585935,73.3133316040039,185.1151123046875,111.23170471191406,248.94625854492188,89.4034194946289,114.31348419189452,5.087923049926758,43.262393951416016,76.91663360595703,12.875438690185549,28.87723159790039,129.75167846679688,115.46257781982422,50.45943832397461,417.20855712890625,30.513927459716797,63.22028732299805,37.902366638183594
2017-11-03 04:00:00,52.10580825805664,20.000999450683594,30.314085006713867,55.58000183105469,134.6739959716797,1863.990234375,26.163414001464844,148.48062133789062,69.55529022216797,57.15885543823242,80.6585922241211,50.14772415161133,81.11006164550781,187.27000427246097,204.1794281005859,73.64846801757812,186.66720581054688,111.35094451904295,248.112060546875,90.30015563964844,114.44750213623048,5.155862331390381,42.647705078125,76.99897003173828,12.803055763244627,28.528940200805664,129.40074157714844,115.18700408935548,50.779823303222656,415.4753723144531,31.08201026916504,63.191749572753906,37.32582473754883
2017-11-06 05:00:00,51.743045806884766,20.01300048828125,29.105878829956055,56.03300094604492,134.5347900390625,1872.36328125,25.877500534057617,147.2405548095703,69.12950897216797,57.550533294677734,82.09656524658203,52.90829086303711,80.60614776611328,186.67999267578125,203.419189453125,73.14575958251953,186.0095367431641,111.0965805053711,250.31118774414065,90.25528717041016,115.35221862792967,5.1790876388549805,42.19889068603515,77.30097198486328,13.246413230895996,28.79017448425293,129.3744354248047,121.72048950195312,51.32324981689453,419.7185668945313,30.921165466308594,62.72773742675781,36.76353454589844
2017-11-07 05:00:00,52.22490310668945,19.589000701904297,29.13145637512207,56.15850067138672,134.0759735107422,1619.22509765625,25.950441360473633,148.337890625,69.87661743164062,57.43372344970703,82.23680877685547,52.39561080932617,78.9825210571289,186.3000030517578,200.34478759765625,73.44564056396484,186.5181427001953,111.1045379638672,252.26388549804688,90.6139907836914,116.2735824584961,5.238380432128906,42.88187789916992,77.11795043945312,13.164979934692385,28.528940200805664,130.67283630371094,122.1257781982422,51.768550872802734,416.67913818359375,31.660280227661133,63.791385650634766,36.81333541870117
2017-11-08 05:00:00,52.517696380615234,19.643999099731445,29.061126708984375,56.64400100708008,134.39547729492188,1634.367431640625,26.332612991333008,150.80892944335938,70.35865783691406,57.358150482177734,81.8370132446289,52.892520904541016,78.09471130371094,184.6000061035156,201.54783630371097,74.08941650390625,184.82574462890625,112.33666229248048,251.7330322265625,90.2104721069336,115.00033569335938,5.167474746704102,43.01846694946289,77.3833236694336,13.445473670959473,28.7426700592041,131.5677032470703,123.79557800292967,51.88932418823242,420.8797302246094,31.54422950744629,63.69860076904297,36.84893035888672
2017-11-09 05:00:00,51.993160247802734,19.38999938964844,28.811813354492188,56.45650100708008,133.75650024414062,1675.7208251953125,26.344287872314453,150.86245727539062,70.5193099975586,57.70170974731445,82.23680877685547,52.758426666259766,78.08672332763672,184.4900054931641,201.16351318359375,74.07177734375,185.51849365234375,111.5655517578125,250.35122680664065,89.62760162353516,113.36692810058594,5.072604656219482,42.44281005859375,76.9532241821289,13.318798065185549,28.402284622192383,130.242919921875,123.0660629272461,51.534568786621094,413.94720458984375,31.611417770385746,63.984134674072266,37.01975631713867
2017-11-10 05:00:00,51.81599044799805,19.20199966430664,28.690349578857425,56.26750183105469,134.44461059570312,1669.9256591796875,26.525171279907227,152.86968994140625,70.8246078491211,57.52141952514648,82.19473266601562,51.851375579833984,77.99073028564453,183.67999267578125,200.6288604736328,73.4544448852539,185.0887756347656,110.93757629394533,248.5882110595703,91.86942291259766,114.32186126708984,5.339922904968262,43.69170379638672,76.75186920166016,13.03830623626709,28.1173038482666,130.0850372314453,122.0284423828125,51.413822174072266,411.6847839355469,31.59309196472168,63.45587921142578,36.55710983276367
2017-11-13 05:00:00,51.66960144042969,19.507999420166016,28.60725975036621,56.458499908447266,135.4604949951172,1694.4246826171875,26.545589447021484,152.95889282226562,71.49942016601562,57.486724853515625,82.22980499267578,51.29927062988281,78.27068328857422,184.3999938964844,200.7290954589844,73.07524108886719,186.4830780029297,111.0965805053711,250.08441162109375,85.27848815917969,114.36375427246094,5.253204345703125,44.49177551269531,76.80680084228516,13.056403160095217,28.267717361450195,129.97100830078125,121.62320709228516,51.56476593017578,413.3154296875,31.922954559326172,64.16260528564453,36.884525299072266
2017-11-14 05:00:00,51.69143295288086,19.570999145507812,28.26844024658203,56.84199905395508,137.68060302734375,1691.817138671875,26.574771881103516,152.94105529785156,71.39498138427734,57.035919189453125,82.0123519897461,49.51673889160156,77.79876708984375,183.33999633789065,198.19775390625,73.20833587646484,185.65005493164065,110.88195037841795,249.4554443359375,80.25682830810547,115.20974731445312,5.291499137878418,44.68690872192383,76.91663360595703,12.486371040344238,28.71891975402832,129.51478576660156,121.17731475830078,51.391170501708984,412.3981628417969,32.252803802490234,65.02637481689453,37.2332878112793
